"_time","src_ip","src_zone","dest_ip","dest_zone","dest_port","packets_out","packets_in",dvc,"session_end_reason",flags,app
"2026-08-05T13:36:30.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:34:28.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:32:28.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:30:27.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:30:25.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,32,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:28:27.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:26:26.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:25:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,62,111,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:24:24.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:22:24.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:20:22.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:20:18.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,30,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:18:22.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:16:21.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:14:20.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:13:03.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,14,14,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:12:20.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:12:04.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,15,13,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:11:02.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,15,13,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:10:25.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,34,41,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:10:20.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:10:01.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,14,13,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:09:00.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,15,14,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:08:18.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:08:03.204-0400","204.99.1.30",Inside,"216.104.93.14",DMZ2,1490,15,13,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:06:18.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:05:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,52,92,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:04:17.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,16,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:02:16.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,18,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
"2026-08-05T13:00:17.100-0400","10.124.10.17",Inside,"143.112.112.40",DMZ2,2032,30,38,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssh
"2026-08-05T13:00:11.204-0400","204.99.53.30",Inside,"170.48.22.131",DMZ2,8613,17,16,"PAZSHDC-SEC-EXTWIR-PA-01","tcp-fin",nat,ssl
